Time[s],Voltage[V],Current[A],abs(Power) [W],Energy [Wh],newVoc,newCurrent,loadV
initial,,,,,441,,
30.5,291.9577942,-8.692321777,2537.791092,0.070494197,440.5960875,5.793229501,438.0615496
30.6,291.878067,-9.265228271,2704.316918,0.075119914,440.5941926,6.175758122,437.8922984
30.7,291.8070526,-9.596374512,2800.289762,0.077785827,440.5922304,6.396366586,437.79382
30.8,291.6807556,-9.887023926,2883.854609,0.080107072,440.5902097,6.588539461,437.7077237
30.9,291.5708008,-10.85101318,3163.838603,0.087884406,440.5879927,7.232894137,437.4236015
31,291.5536346,-10.79948425,3148.628886,0.087461914,440.5857865,7.197907428,437.436702
31.1,291.39711,-11.4717865,3342.845432,0.092856818,440.5834441,7.645357548,437.2386002
31.2,291.3249512,-11.81846619,3443.014085,0.09563928,440.5810315,7.876314989,437.1351437
31.3,291.126297,-12.77290344,3718.528081,0.103292447,440.5784259,8.512053581,436.8544025
31.4,290.9822693,-14.0947876,4101.33328,0.113925924,440.5755521,9.396717005,436.4644884
31.5,290.8495331,-14.41999817,4194.049734,0.116501382,440.5726133,9.611274899,436.3676805
31.6,290.6862183,-15.10279846,4390.17537,0.121949316,440.569537,10.06537886,436.1659338
31.7,290.695755,-14.96949768,4351.56943,0.120876929,440.5664879,9.976042607,436.2019692
31.8,290.4420624,-16.42533875,4770.60926,0.132516924,440.563145,10.94744808,435.7736365
31.9,290.0980988,-18.39181519,5335.430618,0.148206406,440.5594065,12.2598415,435.1957258
32,290.1630554,-17.76934814,5156.00835,0.143222454,440.5557936,11.84269402,435.374615
32.1,290.1108856,-18.01963806,5227.693157,0.145213699,440.5521305,12.00945846,435.2979924
32.2,289.9283295,-19.15667725,5554.063432,0.15427954,440.5482387,12.76908429,434.9617643
32.3,289.7416687,-19.62190247,5685.282764,0.157924521,440.544255,13.07490612,434.8239836
32.4,289.5482788,-20.70724487,5995.747112,0.166548531,440.5400537,13.79909414,434.50295
32.5,289.536438,-20.54089355,5947.337153,0.16520381,440.5358863,13.68625585,434.5481494
32.6,289.5450287,-20.58161926,5959.30554,0.165536265,440.5317106,13.71431724,434.5316968
32.7,289.2944641,-22.301651,6451.744175,0.179215116,440.5271898,14.86495578,434.0237716
32.8,289.3326721,-21.65490723,6265.472172,0.174040894,440.5227995,14.42959469,434.2098518
32.9,288.9030457,-24.38102722,7043.753021,0.195659806,440.5178639,16.25202927,433.4076011
33,288.79953,-24.25067139,7003.582499,0.194543958,440.5129564,16.15799313,433.4438344
33.1,288.5107727,-26.35812378,7604.602659,0.211238963,440.5076278,17.56986365,432.8208125
33.2,288.4741364,-26.07437134,7521.781753,0.208938382,440.5023572,17.37530671,432.9006605
33.3,288.5735474,-25.03120422,7223.343398,0.200648428,440.4972958,16.67429639,433.2022911
33.4,288.3658447,-26.42344666,7619.619515,0.211656098,440.4919566,17.60583661,432.7894031
33.5,288.454834,-25.56007385,7372.92686,0.204803524,440.4867903,17.02605478,433.0378914
33.6,288.4316559,-25.70225525,7413.344041,0.205926223,440.4815957,17.12124071,432.9910529
33.7,288.2148743,-27.21699524,7844.342861,0.217898413,440.4760991,18.1354546,432.5418377
33.8,288.0957184,-27.51879883,7928.048117,0.220223559,440.4705439,18.33287018,432.4499132
33.9,287.9927673,-28.03700256,8074.453956,0.224290388,440.464886,18.67818963,432.2931781
34,287.9434509,-28.28703308,8145.065922,0.226251831,440.4591787,18.84496187,432.2145079
34.1,287.5755768,-30.67236328,8820.622562,0.245017293,440.452998,20.44129679,431.5099306
34.2,287.5446777,-30.572052,8790.830841,0.244189746,440.4468382,20.37109706,431.5344832
34.3,287.0826569,-33.27496338,9552.664894,0.265351803,440.4401445,22.17746259,430.7375047
34.4,286.8764191,-34.28849792,9836.5615,0.273237819,440.433252,22.85259321,430.4352424
34.5,286.894104,-33.09553528,9494.91394,0.263747609,440.4265988,22.04102674,430.7836496
34.6,287.2015381,-31.89201355,9159.435344,0.25442876,440.4201807,21.24541306,431.1253125
34.7,287.2277985,-31.54995728,9062.02477,0.25172291,440.4138308,21.014861,431.2198291
34.8,287.3655853,-30.49154663,8762.221145,0.243395032,440.4076911,20.30528671,431.5241281
34.9,289.9004364,-15.90438843,4610.689146,0.128074698,440.4044603,10.58042243,435.7755255
35,294.1635437,8.409545898,2473.781822,0.068716162,440.4027269,5.648788657,437.9313819
35.1,294.2179108,8.250869751,2427.55366,0.067432046,440.4010259,5.542662256,437.9761112
35.2,294.2583618,8.259017944,2430.285091,0.067507919,440.399323,5.548955195,437.9716551
35.3,294.2970123,8.188476563,2409.844188,0.066940116,440.3976344,5.502046846,437.9904889
35.4,294.3128357,8.142288208,2396.379932,0.066566109,440.3959552,5.471158034,438.0023236
35.5,294.3260193,8.009521484,2357.410575,0.065483627,440.3943033,5.381726927,438.0397978
35.6,294.347229,7.989608765,2351.719201,0.065325533,440.3926555,5.368684364,438.0438561
35.7,294.3624268,7.971435547,2346.491112,0.065180309,440.3910113,5.356705302,438.0474527
35.8,294.3586731,7.789779663,2292.989205,0.063694145,440.3894045,5.233945544,438.0995534
35.9,294.3627167,7.761352539,2284.652818,0.063462578,440.3878037,5.214836565,438.1063127
36,294.3745575,7.71875,2272.203616,0.063116767,440.3862115,5.186291635,438.1172089
36.1,294.3799438,7.640167236,2249.112002,0.062475333,440.3846355,5.13333215,438.1388027
36.2,294.3740387,7.555221558,2224.061083,0.061779475,440.3830771,5.075883266,438.1623782
36.3,294.3939667,7.612030029,2240.935715,0.062248214,440.3815069,5.114611655,438.1438643
36.4,294.3951416,7.523849487,2214.984735,0.061527354,440.3799548,5.055099808,438.1683486
36.5,294.4104004,7.556533813,2224.722146,0.061797837,440.3783959,5.077454192,438.1570097
36.6,294.4139862,7.461273193,2196.703183,0.061019533,440.3768567,5.01320287,438.1835804
36.7,294.422287,7.522705078,2214.852033,0.061523668,440.3753047,5.054849334,438.1638081
36.8,294.2876434,6.652252197,1957.675623,0.054379878,440.3739329,4.465293517,438.420367
36.9,293.7018738,3.112380981,914.1121262,0.025392004,440.3732924,2.080064936,439.463264
37,292.8599854,-1.788085938,523.6588215,0.014546078,440.3729255,1.190533957,439.8520669
37.1,292.8276215,-1.793655396,525.2318432,0.014589773,440.3725574,1.194115461,439.8501319
37.2,293.0271149,-0.552536011,161.9080331,0.004497445,440.372444,0.367795982,440.2115332
37.3,292.9283752,-1.227111816,359.4558706,0.009984885,440.3721921,0.8169177,440.0147906
37.4,292.9940796,-0.795730591,233.1443521,0.006476232,440.3720288,0.529704644,440.140283
37.5,292.8948364,-1.147506714,336.0987913,0.009336078,440.3717932,0.763795563,440.0376327
37.6,292.5868835,-3.283935547,960.8364674,0.026689902,440.37112,2.186629102,439.4144697
37.7,292.7057037,-2.173278809,636.1311031,0.017670308,440.3706742,1.446614622,439.7377803
37.8,292.6769257,-2.732620239,799.7748906,0.022215969,440.3701138,1.81943128,439.5741126
37.9,292.4788208,-3.679504395,1076.177106,0.029893809,440.3693597,2.449767857,439.2975863
38,292.5126495,-3.420883179,1000.651602,0.027795878,440.3686586,2.277457337,439.372271
38.1,292.5218048,-3.280334473,959.5693603,0.026654704,440.3679862,2.1837548,439.4125935
38.2,292.6161652,-2.72895813,798.5372629,0.022181591,440.3674266,1.81662179,439.5726546
38.3,292.6009674,-2.532562256,741.0301661,0.020584171,440.3669074,1.68557893,439.6294666
38.4,292.6079254,-2.715286255,794.5142779,0.022069841,440.3663507,1.807457693,439.5755879
38.5,294.2753601,7.373336792,2169.79134,0.060271982,440.3648303,4.951617478,438.1984976
38.6,294.3915558,7.478561401,2201.625326,0.061156259,440.3632876,5.024648951,438.1650037
38.7,294.4088287,7.52822876,2216.377012,0.061566028,440.3617345,5.058504845,438.1486387
38.8,294.4216766,7.431335449,2187.946243,0.060776285,440.3602014,4.993308844,438.1756288
38.9,294.434967,7.369674683,2169.889922,0.06027472,440.358681,4.951913404,438.1922189
39,294.439743,7.418151855,2184.198726,0.060672187,440.3571505,4.984748402,438.1763231
39.1,294.44104,7.398651123,2178.466532,0.060512959,440.355624,4.97161861,438.1805409
39.2,294.4563446,7.438659668,2190.360535,0.060843348,440.3540892,4.998916437,438.1670633
39.3,294.4634705,7.398406982,2178.560596,0.060515572,440.3525627,4.971869261,438.1773699
39.4,294.4621887,7.36138916,2167.650764,0.060212521,440.3510438,4.946864696,438.1867905
39.5,294.4649811,7.308364868,2152.057523,0.059779376,440.3495358,4.911120496,438.2009206
39.6,294.4557953,7.230194092,2128.972551,0.059138126,440.348044,4.858199096,438.2225819
39.7,294.4708252,7.323547363,2156.571035,0.059904751,440.3465329,4.921505349,438.1933743
39.8,294.4688568,7.212554932,2123.872805,0.058996467,440.3450447,4.846538506,438.2246841
39.9,294.4699249,7.266616821,2139.80011,0.059438892,440.3435453,4.88307841,438.2071985
40,294.4768829,7.206207275,2122.061456,0.058946152,440.3420583,4.842418205,438.2235004
40.1,294.4095612,6.787414551,1998.279739,0.055507771,440.3406581,4.558678904,438.3462361
40.2,294.1797638,5.473083496,1610.07041,0.044724178,440.3395299,3.669810076,438.733988
40.3,293.3781586,0.406951904,119.3908003,0.003316411,440.3394463,0.271206636,440.2207934
40.4,291.2552795,-11.65457153,3394.45549,0.09429043,440.3370677,7.768730488,436.9382482
40.5,291.522049,-9.614440918,2802.821516,0.077856153,440.3351038,6.405973448,437.5324904
40.6,293.5870361,2.864624023,841.0164767,0.023361569,440.3345145,1.91358727,439.49732
40.7,294.3699493,7.091384888,2087.49061,0.05798585,440.3330517,4.763251014,438.2491294
40.8,293.8607635,3.720596313,1093.337274,0.03037048,440.3322856,2.489138262,439.2432876
40.9,293.7342987,3.077529907,903.976089,0.025110447,440.3316522,2.05714834,439.4316498
41,293.7185364,2.898986816,851.4861647,0.023652393,440.3310556,1.937470542,439.4834122
41.1,293.7507935,3.286651611,965.4565186,0.026818237,440.3303791,2.197370442,439.3690295
41.2,293.7216187,3.225341797,947.3526133,0.02631535,440.3297152,2.156080727,439.3864299
41.3,293.6823578,2.707687378,795.2000133,0.022088889,440.329158,1.809173852,439.5376445
41.4,293.7245331,3.021255493,887.416859,0.024650468,440.3285362,2.019403483,439.4450472
41.5,293.7490082,3.044052124,894.1872923,0.024838536,440.3279096,2.034844446,439.4376652
41.6,293.6696777,2.5652771,753.3440991,0.020926225,440.3273818,1.713790926,439.5775982
41.7,293.0201111,-1.546569824,453.1760617,0.012588224,440.3270642,1.030235146,439.8763364
41.8,292.3683014,-5.002410889,1462.546374,0.040626288,440.3260394,3.332542361,438.8680521
41.9,292.1976318,-5.92175293,1730.322182,0.048064505,440.324827,3.945113451,438.5988398
42,291.532196,-9.988479614,2911.963397,0.080887872,440.3227865,6.657282404,437.4102255
42.1,290.5978546,-14.69696045,4270.905176,0.118636255,440.3197938,9.794878242,436.0345346
42.2,290.9183807,-12.52340698,3643.289281,0.10120248,440.317241,8.343404166,436.6670016
42.3,291.5456696,-8.729049683,2544.916634,0.070692129,440.3154577,5.813336438,437.772123
42.4,291.5329285,-8.679244995,2530.28571,0.070285714,440.3136847,5.77974449,437.7850465
42.5,291.219986,-10.50354004,3058.840783,0.0849678,440.3115414,6.995618247,437.2509584
42.6,290.6085205,-14.26461792,4145.419509,0.115150542,440.3086366,9.504564498,436.1503897
42.7,289.77034,-18.62835693,5397.945322,0.149942926,440.3048542,12.41265604,434.8743172
42.8,289.6755219,-19.13124084,5541.852175,0.153940338,440.300971,12.74798644,434.7237269
42.9,290.3574066,-15.07292175,4376.53447,0.121570402,440.2979043,10.04010246,435.9053595
43,290.3341217,-15.40454102,4472.463886,0.124235108,440.2947704,10.26253669,435.8049106
43.1,290.3481445,-15.1005249,4384.409387,0.12178915,440.2916982,10.05849702,435.8911058
43.2,290.2227478,-15.66712952,4546.957378,0.126304372,440.2885121,10.43543091,435.7230111
43.3,290.11026,-16.55078125,4801.551452,0.133376429,440.2851476,11.026361,435.4611147
43.4,289.9078979,-17.48536682,5069.14594,0.140809609,440.2815956,11.64824209,435.1854897
43.5,289.6543732,-18.65995789,5404.938405,0.150137178,440.2778083,12.4297232,434.8398044
43.6,289.4352875,-19.98358154,5783.953669,0.16066538,440.2737555,13.31330306,434.4491854
43.7,289.2128906,-21.02458191,6080.580108,0.168905003,440.2694948,14.00597449,434.1418809
43.8,288.836731,-22.77575684,6578.47515,0.182735421,440.2648852,15.17079214,433.6276636
43.9,288.6210632,-24.18713379,6980.916271,0.193914341,440.2599936,16.1143952,433.2099457
44,288.4550018,-25.03587341,7221.722911,0.200603414,440.2549332,16.67998338,432.9574405
44.1,288.3457642,-25.70332336,7411.444417,0.205873456,440.24974,17.12610832,432.7570676
44.2,288.2669373,-26.01251221,7498.547224,0.208292978,440.2444857,17.33118609,432.6620917
44.3,288.1694336,-26.37155151,7599.475063,0.21109653,440.2391606,17.56889707,432.5527682
44.4,287.9840698,-27.51435852,7923.696945,0.220102693,440.2336084,18.33285258,432.2129854
44.5,287.9812622,-26.95628357,7762.904567,0.215636238,440.2281689,17.95417537,432.3732171
44.6,287.883194,-27.46211243,7905.880639,0.219607796,440.2226291,18.29132725,432.2201735
44.7,287.7960052,-28.14834595,8100.981518,0.225027264,440.2169527,18.75170418,432.0130821
44.8,287.7029877,-28.50654602,8201.418458,0.227817179,440.2112059,18.98900601,431.9035158
44.9,287.6734772,-28.33827209,8152.169271,0.226449146,440.2054936,18.87300985,431.9485518
45,287.5147705,-29.55018616,8496.114991,0.236003194,440.1995403,19.6857517,431.5870239
45.1,287.4509735,-29.71983337,8542.995036,0.237305418,440.1935541,19.79687886,431.5324196
45.2,287.364975,-29.91143799,8595.499629,0.238763879,440.1875312,19.92134074,431.4719446
45.3,287.4347687,-29.27897644,8415.79582,0.233772106,440.1816341,19.49672275,431.6518179
45.4,287.1226654,-31.453125,9030.905085,0.250858475,440.1753061,20.95296856,431.0083824
45.5,287.0936584,-31.14927673,8942.759815,0.248409995,440.1690398,20.74436829,431.0933787
45.6,286.9125061,-31.86477661,9142.402914,0.253955636,440.1626337,21.21799097,430.8797626
45.7,287.0866394,-31.07110596,8920.099392,0.247780539,440.1563833,20.69129632,431.1039411
45.8,286.914856,-31.90959167,9155.335899,0.254314886,440.149968,21.24930655,430.8533964
45.9,286.8161163,-32.35879517,9281.023959,0.257806221,440.1434647,21.5478836,430.7162656
46,287.4266815,-28.73173523,8258.267311,0.229396314,440.1376781,19.12655096,431.769812
46.1,293.3844452,6.464477539,1896.577156,0.052682699,440.1363491,4.327683981,438.2429874
46.2,293.9285889,8.544036865,2511.336699,0.069759353,440.1345894,5.738572165,437.6239641
46.3,293.9602814,8.377746582,2462.724743,0.068409021,440.1328638,5.626884509,437.6711018
46.4,294.0057831,8.296813965,2439.311287,0.067758647,440.1311545,5.573111157,437.6929184
46.5,294.0513916,8.413314819,2473.946931,0.068720748,440.129421,5.65271562,437.6563579
46.6,294.0673828,8.255599976,2427.702678,0.067436186,440.1277199,5.546484797,437.7011328
46.7,294.0787201,8.160583496,2399.85395,0.06666261,440.1260383,5.482530403,437.7274312
46.8,294.0869141,8.108688354,2384.659135,0.066240532,440.1243673,5.447648312,437.7410212
46.9,294.0982971,7.998062134,2352.216454,0.065339346,440.1227191,5.373154627,437.7719639
47,294.1205139,7.999389648,2352.784594,0.065355128,440.1210705,5.374479785,437.7697356
47.1,294.1096802,7.8306427,2303.06782,0.063974106,440.1194567,5.260330763,437.818062
47.2,294.122818,7.874252319,2315.997282,0.064333258,440.1178339,5.290039001,437.8034418
47.3,294.1229858,7.711502075,2268.130016,0.063003612,440.1162446,5.180153917,437.8499272
47.4,294.1233826,7.677124023,2258.021686,0.062722825,440.1146623,5.156966785,437.8584894
47.5,294.1270752,7.553665161,2221.737441,0.061714929,440.1131055,5.073695159,437.8933639
47.6,294.1225891,7.460083008,2194.178929,0.060949415,440.1115681,5.01046191,437.919491
47.7,294.1287079,7.471176147,2197.487387,0.061041316,440.1100283,5.018072654,437.9146215
47.8,294.1335907,7.456115723,2193.09409,0.06091928,440.1084915,5.008007556,437.9174882
47.9,294.1333008,7.398345947,2176.099914,0.06044722,440.1069667,4.969024535,437.9330185
48,294.1438599,7.354858398,2163.386438,0.060094068,440.1054508,4.939867104,437.944259
48.1,294.15065,7.330078125,2156.147245,0.059892979,440.10394,4.92327253,437.9500083
48.2,294.160965,7.340698242,2159.346878,0.059981858,440.1024269,4.930631746,437.9452755
48.3,294.1643829,7.262771606,2136.448728,0.059345798,440.1009299,4.878107045,437.966758
48.4,294.1643372,7.235778809,2128.508077,0.059125224,440.0994384,4.859904511,437.9732302
48.5,294.1788635,7.361755371,2165.672829,0.060157579,440.0979209,4.945199206,437.9343963
48.6,294.1780243,7.264205933,2136.969749,0.059360271,440.0964235,4.87935296,437.9617066
48.7,294.1902466,7.281723022,2142.211892,0.059505886,440.0949224,4.891397987,437.9549358
48.8,294.1994476,7.269485474,2138.678611,0.059407739,440.0934239,4.883307549,437.9569768
48.9,294.2047882,7.255813599,2134.695103,0.059297086,440.0919281,4.874184113,437.9594725
49,294.1141205,6.734924316,1980.836342,0.055023232,440.0905401,4.521296389,438.1124729
49.1,294.1169281,6.732940674,1980.271828,0.055007551,440.0891525,4.520016415,438.1116453
49.2,293.9252777,5.50553894,1618.217062,0.044950474,440.0880186,3.690570704,438.4733939
49.3,293.9258423,5.510528564,1619.68675,0.044991299,440.0868836,3.693944529,438.4707829
49.4,293.9509125,5.671890259,1667.257317,0.046312703,440.0857154,3.802859923,438.4219642
49.5,293.9273529,5.551315308,1631.683414,0.045324539,440.084572,3.721426429,438.456448
49.6,293.9986572,5.853729248,1720.988539,0.047805237,440.0833661,3.925919017,438.3657766
49.7,294.0319214,6.090988159,1790.944952,0.049748471,440.0821112,4.086168797,438.2944123
49.8,293.9968109,5.770935059,1696.636503,0.047128792,440.0809223,3.870173411,438.3877215
49.9,293.9343719,5.290603638,1555.090257,0.043196952,440.0798327,3.546156408,438.5283892
50,293.420517,2.372589111,696.1663236,0.019337953,440.0793449,1.584406556,439.386167
50.1,292.9151917,-0.388641357,113.8389577,0.003162193,440.0792651,0.25874486,439.9660642
50.2,292.6334534,-2.172683716,635.7999388,0.017661109,440.0788196,1.446822084,439.4458349
50.3,292.4003448,-3.315429688,969.4327839,0.026928688,440.0781403,2.207710549,439.1122669
50.4,292.3326721,-3.712020874,1085.144981,0.030142916,440.0773799,2.471879351,438.9959327
50.5,292.2593536,-4.186126709,1223.434686,0.033984297,440.0765226,2.787776079,438.8568706
50.6,292.2070007,-4.33921814,1267.949918,0.035220831,440.0756342,2.889509491,438.8114738
50.7,292.1337891,-4.610733032,1346.950911,0.037415303,440.0746904,3.070102896,438.7315203
50.8,292.0364532,-5.343933105,1560.623271,0.043350646,440.0735968,3.558869381,438.5165915
50.9,291.6160736,-7.56602478,2206.374439,0.061288179,440.0720508,5.038908566,437.8675283
